desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment,numOfRows,pageNo,totalCount,Column1
441394202103007 ,http://www.animal.go.kr/files/shelter/2021/12/202112291512396_s.jpg,2021-12-29,오금동642 삼송자이더빌리지,[개] 믹스견,"흰색, 황색",2021,1.8,경기-고양-2021-01202,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291512396.jpg,종료(입양),M,N,[Table],고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,999,1,8309,0
441394202103006 ,http://www.animal.go.kr/files/shelter/2021/12/202112291112919_s.jpg,2021-12-29,대화동 2573 대화마을 3단지,[기타축종] ,"회색,황색",2020,0.8,경기-고양-2021-01201,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291112919.jpg,종료(입양),Q,U,[Table],고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,999,1,8309,0
441391202103065 ,http://www.animal.go.kr/files/shelter/2021/12/202112291312361_s.jpg,2021-12-29,송탄출장소,[개] 치와와,"흰,갈색",2021,2.3,경기-평택-2021-02112,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291312361.jpg,종료(반환),M,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103064 ,http://www.animal.go.kr/files/shelter/2021/12/202112291312422_s.jpg,2021-12-29,모곡동 송탄구조대,[개] 믹스견,갈색,2018,30,경기-평택-2021-02111,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291312422.jpg,종료(입양),M,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103063 ,http://www.animal.go.kr/files/shelter/2021/12/202112291312563_s.jpg,2021-12-29,석근리 79-1,[개] 믹스견,갈색,2018,6.3,경기-평택-2021-02110,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291312563.jpg,종료(입양),F,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103062 ,http://www.animal.go.kr/files/shelter/2021/12/202112291312364_s.jpg,2021-12-29,석근리 79-1,[개] 믹스견,갈색,2021,2.8,경기-평택-2021-02109,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291312364.jpg,종료(입양),M,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103061 ,http://www.animal.go.kr/files/shelter/2021/12/202112291312693_s.jpg,2021-12-29,두리 38-5,[개] 믹스견,검정,2021,2.3,경기-평택-2021-02108,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291312693.jpg,종료(자연사),M,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103060 ,http://www.animal.go.kr/files/shelter/2021/12/20211229131234_s.jpg,2021-12-29,두리 38-5,[개] 믹스견,검정,2021,2.5,경기-평택-2021-02107,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211229131234.jpg,종료(자연사),F,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103059 ,http://www.animal.go.kr/files/shelter/2021/12/20211229121267_s.jpg,2021-12-29,화양리 공사현장,[개] 믹스견,갈색,2021,1.8,경기-평택-2021-02106,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211229121267.jpg,종료(자연사),M,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103058 ,http://www.animal.go.kr/files/shelter/2021/12/20211229121212_s.jpg,2021-12-29,화양리 공사현장,[개] 믹스견,검정,2021,1.5,경기-평택-2021-02105,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211229121212.jpg,종료(자연사),F,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103057 ,http://www.animal.go.kr/files/shelter/2021/12/202112291212553_s.jpg,2021-12-29,화양리 공사현장,[개] 믹스견,검정,2021,1.4,경기-평택-2021-02104,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291212553.jpg,종료(자연사),M,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103056 ,http://www.animal.go.kr/files/shelter/2021/12/202112291212331_s.jpg,2021-12-29,현화리 산389-1,[개] 믹스견,흰색,2021,1.2,경기-평택-2021-02103,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291212331.jpg,종료(자연사),F,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103055 ,http://www.animal.go.kr/files/shelter/2021/12/202112291212221_s.jpg,2021-12-29,현화리 산389-1,[개] 믹스견,흰색,2021,1.6,경기-평택-2021-02102,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291212221.jpg,종료(자연사),M,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103054 ,http://www.animal.go.kr/files/shelter/2021/12/202112291212961_s.jpg,2021-12-29,현화리 산389-1,[개] 믹스견,흰색,2021,1.5,경기-평택-2021-02101,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291212961.jpg,종료(자연사),M,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103053 ,http://www.animal.go.kr/files/shelter/2021/12/202112291112903_s.jpg,2021-12-29,비전동 759-27,[개] 믹스견,흰색,2017,7.5,경기-평택-2021-02100,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291112903.jpg,종료(입양),M,Y,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103052 ,http://www.animal.go.kr/files/shelter/2021/12/202112291112979_s.jpg,2021-12-29,학현리 498-60,[개] 믹스견,갈색,2021,0.1,경기-평택-2021-02099,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291112979.jpg,종료(입양),M,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103051 ,http://www.animal.go.kr/files/shelter/2021/12/202112291112220[1]_s.jpg,2021-12-29,학현리 498-60,[개] 믹스견,갈색,2021,0.1,경기-평택-2021-02098,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291112220[1].jpg,종료(입양),F,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103050 ,http://www.animal.go.kr/files/shelter/2021/12/202112291112861_s.jpg,2021-12-29,학현리 498-60,[개] 믹스견,"흰,갈색",2021,0.1,경기-평택-2021-02097,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291112861.jpg,종료(입양),M,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441391202103049 ,http://www.animal.go.kr/files/shelter/2021/12/202112291112899_s.jpg,2021-12-29,송탄 구조대,[개] 라브라도 리트리버,크림색,2017,35,경기-평택-2021-02096,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291112899.jpg,종료(입양),M,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,,999,1,8309,0
441390202100934 ,http://www.animal.go.kr/files/shelter/2021/12/202112301312470[1]_s.jpg,2021-12-29,하안동 467 부근,[개] 믹스견,백,2021,2,경기-광명-2021-00327,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301312470[1].jpg,종료(안락사),F,N,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,경기도 광명시,김진호,02-2680-2329,,999,1,8309,0
441390202100933 ,http://www.animal.go.kr/files/shelter/2021/12/202112301312917_s.jpg,2021-12-29,하안동 467 부근,[개] 믹스견,백,2021,2,경기-광명-2021-00326,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301312917.jpg,종료(안락사),F,N,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,경기도 광명시,김진호,02-2680-2329,,999,1,8309,0
441390202100932 ,http://www.animal.go.kr/files/shelter/2021/12/202112301312589_s.jpg,2021-12-29,하안동 467 부근,[개] 믹스견,백,2021,2,경기-광명-2021-00325,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301312589.jpg,종료(안락사),M,N,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,경기도 광명시,김진호,02-2680-2329,,999,1,8309,0
441390202100931 ,http://www.animal.go.kr/files/shelter/2021/12/202112301312539_s.jpg,2021-12-29,하안동 467 부근,[개] 믹스견,흑백,2021,2,경기-광명-2021-00324,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301312539.jpg,종료(안락사),M,N,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,경기도 광명시,김진호,02-2680-2329,,999,1,8309,0
441390202100930 ,http://www.animal.go.kr/files/shelter/2021/12/202112301312533_s.jpg,2021-12-29,하안동 467 부근,[개] 믹스견,백,2021,2,경기-광명-2021-00323,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301312533.jpg,종료(안락사),F,N,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,경기도 광명시,김진호,02-2680-2329,,999,1,8309,0
441390202100929 ,http://www.animal.go.kr/files/shelter/2021/12/202112301312410_s.jpg,2021-12-29,하안동 467 부근,[개] 믹스견,백,2021,2,경기-광명-2021-00322,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301312410.jpg,종료(안락사),F,U,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,경기도 광명시,김진호,02-2680-2329,,999,1,8309,0
441390202100928 ,http://www.animal.go.kr/files/shelter/2021/12/202112301312953_s.jpg,2021-12-29,하안동 467 부근,[개] 믹스견,백,2021,2,경기-광명-2021-00321,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301312953.jpg,종료(자연사),F,U,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,경기도 광명시,김진호,02-2680-2329,,999,1,8309,0
441390202100927 ,http://www.animal.go.kr/files/shelter/2021/12/202112301312417_s.jpg,2021-12-29,하안동 467 부근,[개] 믹스견,백,2021,2,경기-광명-2021-00320,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301312417.jpg,종료(자연사),F,N,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,경기도 광명시,김진호,02-2680-2329,,999,1,8309,0
441390202100926 ,http://www.animal.go.kr/files/shelter/2021/12/202112301312437_s.jpg,2021-12-29,하안동 467 부근,[개] 믹스견,백갈흑,2021,2,경기-광명-2021-00319,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301312437.jpg,종료(안락사),M,N,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,경기도 광명시,김진호,02-2680-2329,,999,1,8309,0
441390202100925 ,http://www.animal.go.kr/files/shelter/2021/12/20211230101232_s.jpg,2021-12-29,하안동 467 부근,[개] 믹스견,백,2021,10,경기-광명-2021-00318,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211230101232.jpg,종료(안락사),F,N,[Table],한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,경기도 광명시,김진호,02-2680-2329,,999,1,8309,0
441390202100924 ,http://www.animal.go.kr/files/shelter/2021/12/202112291512958_s.jpg,2021-12-29,오리로 938번길 인근골목,[개] 푸들,브라운,2010,6,경기-광명-2021-00317,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291512958.jpg,종료(반환),M,U,[Table],광명반함센터,02-2680-5001,경기도 광명시 오리로854번길 10 (철산동) 지하1층,경기도 광명시,김진호,02-2680-2329,,999,1,8309,0
441386202102054 ,http://www.animal.go.kr/files/shelter/2021/12/202112291012844_s.jpg,2021-12-29,원종사거리,[개] 믹스견,흰,2018,18,경기-부천-2021-00978,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291012844.jpg,종료(반환),M,N,[Table],부천시수의사회,032-652-6282,경기도 부천시 길주로 660 (춘의동) ,경기도 부천시,부천시,032-625-2803,,999,1,8309,0
441374202101950 ,http://www.animal.go.kr/files/shelter/2021/12/202112291612548_s.jpg,2021-12-29,장안구 조원로90번길 15,[개] 말티즈,흰색,2014,4.3,경기-수원-2021-00916,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291612548.jpg,종료(입양),M,N,[Table],수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162,,999,1,8309,0
441374202101949 ,http://www.animal.go.kr/files/shelter/2022/03/202203070903635_s.jpg,2021-12-29,권선구 새터로47번길 75-4,[고양이] 페르시안,연갈색,2016,4.2,경기-수원-2021-00915,20211229,20220110,http://www.animal.go.kr/files/shelter/2022/03/202203070903635.jpg,종료(기증),M,Y,[Table],수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162,,999,1,8309,0
441374202101948 ,http://www.animal.go.kr/files/shelter/2021/12/202112291612403_s.jpg,2021-12-29,장안구 경수대로 758 (창룡문 지구대),[개] 이탈리안 그레이 하운드,흑회색,2019,6.5,경기-수원-2021-00914,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291612403.jpg,종료(반환),M,Y,[Table],수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162,,999,1,8309,0
431370202101081 ,http://www.animal.go.kr/files/shelter/2021/12/202112291612305_s.jpg,2021-12-29,"달동 625-1, 앞",[고양이] 한국 고양이,검정,2021,1,울산-남구-2021-00794,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291612305.jpg,종료(입양),Q,U,[Table],사랑동물병원,052-273-0075,울산광역시 남구 중앙로 165-1 (신정동) ,울산광역시 남구,권도하,052-226-5264,,999,1,8309,0
430365202100712 ,http://www.animal.go.kr/files/shelter/2021/12/20211230161295_s.jpg,2021-12-29,대전광역시 중구 문화동 주공아파트 2단지 203동 주변,[고양이] 한국 고양이,회백색,2019,3,대전-중구-2021-00423,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211230161295.jpg,종료(방사),Q,U,[Table],대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 중구,한민수,042-606-7266,,999,1,8309,0
429363202101196 ,http://www.animal.go.kr/files/shelter/2022/02/202202281902304_s.jpg,2021-12-29,광산구 산정동,[개] 푸들,흰,2016,4,광주-광산-2021-00828,20211229,20220110,http://www.animal.go.kr/files/shelter/2022/02/202202281902304.jpg,종료(입양),M,Y,[Table],광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주공역시 동물보호소,광주광역시 광산구,광산구,062-571-2808,,999,1,8309,0
429362202101356 ,http://www.animal.go.kr/files/shelter/2021/12/202112291112609_s.jpg,2021-12-29,북구 용전동,[개] 믹스견,흰,2017,7,광주-북구-2021-01048,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291112609.jpg,종료(안락사),F,U,[Table],광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구,북구,062-410-6557,,999,1,8309,0
429362202101355 ,http://www.animal.go.kr/files/shelter/2021/12/202112291112575_s.jpg,2021-12-29,북구 양산동,[개] 믹스견,흰,2020,15,광주-북구-2021-01047,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291112575.jpg,보호중,F,U,[Table],광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구,북구,062-410-6557,,999,1,8309,0
428354202101929 ,http://www.animal.go.kr/files/shelter/2021/12/202112291712396_s.jpg,2021-12-29,삼산동 엠코타운,[개] 진도견,흰색,2019,17,인천-부평-2021-01227,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291712396.jpg,종료(반환),F,U,[Table],삼산종합동물병원,032-330-0075,인천광역시 부평구 체육관로 40 (삼산동) ,인천광역시 부평구,장상규,032-509-6554,,999,1,8309,0
428354202101926 ,http://www.animal.go.kr/files/shelter/2021/12/202112291512535_s.jpg,2021-12-29,부평구 경인로 1123  2층,[고양이] 한국 고양이,흰색+회색,2018,4,인천-부평-2021-01224,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291512535.png,종료(자연사),M,U,[Table],조재진동물병원,032-518-3800,인천광역시 부평구 원적로 419 (산곡동) ,인천광역시 부평구,장상규,032-509-6554,,999,1,8309,0
428354202101925 ,http://www.animal.go.kr/files/shelter/2021/12/202112291312889_s.jpg,2021-12-29,부평구 산곡동 금호 이수아파트 근처,[고양이] 한국 고양이,검정 갈색 흰색,2021,0.6,인천-부평-2021-01223,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291312889.jpg,종료(입양),F,N,[Table],세림동물병원,032-503-0075,인천광역시 부평구 원적로 392 (산곡동) ,인천광역시 부평구,장상규,032-509-6554,,999,1,8309,0
428354202101924 ,http://www.animal.go.kr/files/shelter/2021/12/202112291312107_s.jpg,2021-12-29,부평구 산곡1동 수암아파트 ,[고양이] 한국 고양이,검정 갈색 흰색,2021,0.5,인천-부평-2021-01222,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291312107.jpg,종료(입양),Q,N,[Table],세림동물병원,032-503-0075,인천광역시 부평구 원적로 392 (산곡동) ,인천광역시 부평구,장상규,032-509-6554,,999,1,8309,0
427348202101213 ,http://www.animal.go.kr/files/shelter/2021/12/202112291412108_s.jpg,2021-12-29,달성군 가창면단산3길52,[개] 믹스견,흰,2021,0.8,대구-달성-2021-00913,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291412108.jpg,종료(안락사),F,N,[Table],동인동물병원,053-424-4258,대구광역시 중구 동인동4가 국채보상로 724 (동인동4가) 가창면 관할,대구광역시 달성군,동물보호 담당,053-668-3863,,999,1,8309,0
427348202101212 ,http://www.animal.go.kr/files/shelter/2021/12/20211229121250_s.jpg,2021-12-29,구지면 도동서원 인근,[고양이] 한국 고양이,치즈색,2021,1.12,대구-달성-2021-00912,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211229121250.jpg,종료(입양),M,N,[Table],현풍동물병원,053-614-3570,대구광역시 달성군 유가읍 테크노공원로 51 (유가읍) ,대구광역시 달성군,동물보호 담당,053-668-3863,,999,1,8309,0
427343202100976 ,http://www.animal.go.kr/files/shelter/2021/12/202112291612795_s.jpg,2021-12-29,비산7동1272-1,[고양이] 한국 고양이,고등어태비,2021,0.7,대구-서구-2021-00685,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291612795.jpg,종료(자연사),M,N,[Table],대구시수의사회(삼성),053-556-8575,대구광역시 서구 서대구로 24 (내당동) ,대구광역시 서구,송민서,053-663-2644,,999,1,8309,0
427343202100975 ,http://www.animal.go.kr/files/shelter/2021/12/202112291312382_s.jpg,2021-12-29,염색공단로 11길55-9,[고양이] 한국 고양이,"흑,회색줄무늬,백색",2021,0.72,대구-서구-2021-00684,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291312382.gif,종료(입양),F,N,[Table],대구시수의사회(더펫),070-4293-0622,대구광역시 서구 서대구로 361 (비산동) 2층,대구광역시 서구,송민서,053-663-2644,,999,1,8309,0
427343202100974 ,http://www.animal.go.kr/files/shelter/2021/12/202112291312272_s.jpg,2021-12-29,염색공단로11길55-9,[고양이] 한국 고양이,갈색,2021,0.82,대구-서구-2021-00683,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291312272.gif,종료(입양),M,N,[Table],대구시수의사회(더펫),070-4293-0622,대구광역시 서구 서대구로 361 (비산동) 2층,대구광역시 서구,송민서,053-663-2644,,999,1,8309,0
427341202100749 ,http://www.animal.go.kr/files/shelter/2021/12/202112291712807_s.jpg,2021-12-29,교동시장,[고양이] 한국 고양이,흰검,2021,0.5,대구-중구-2021-00365,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291712807.jpg,종료(자연사),M,N,[Table],대구시수의사회(동인),070-4466-1575,대구광역시 중구 동인동4가 국채보상로 724 ,대구광역시 중구,중구 손세규,053-661-2648,,999,1,8309,0
427341202100748 ,http://www.animal.go.kr/files/shelter/2021/12/202112291412823_s.jpg,2021-12-29,중구 남산로 4길 64 ,[고양이] 한국 고양이,흰검갈,2020,1,대구-중구-2021-00364,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291412823.jpg,종료(자연사),F,U,[Table],대구시수의사회(동인),070-4466-1575,대구광역시 중구 동인동4가 국채보상로 724 ,대구광역시 중구,중구 손세규,053-661-2648,,999,1,8309,0
426337202100824 ,http://www.animal.go.kr/files/shelter/2021/12/202112291512865_s.jpg,2021-12-29,월드컵대로 44,[고양이] 고양이,갈검색,2020,3.1,부산-연제-2021-00363,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291512865.jpg,종료(자연사),F,N,[Table],청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동) ,부산광역시 연제구,김현정,051-665-4484,,999,1,8309,0
426337202100823 ,http://www.animal.go.kr/files/shelter/2021/12/202112291312497_s.jpg,2021-12-29,안연로7번나길 7,[고양이] 고양이,갈검색,2020,3,부산-연제-2021-00362,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291312497.jpg,종료(자연사),F,N,[Table],청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동) ,부산광역시 연제구,김현정,051-665-4484,,999,1,8309,0
411320202101430 ,http://www.animal.go.kr/files/shelter/2021/12/202112291512913_s.jpg,2021-12-29,남부순환로1627,[고양이] 한국 고양이,흰검,2021,2,서울-관악-2021-00598,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291512913.jpg,종료(입양),M,N,[Table],러브펫종합동물병원,02-837-8875,서울특별시 관악구 남부순환로 1429 (신림동) ,서울특별시 관악구,일자리벤처과,02-879-6691,,999,1,8309,0
411320202101429 ,http://www.animal.go.kr/files/shelter/2021/12/202112291512504_s.jpg,2021-12-29,인헌시장앞,[개] 믹스견,흰갈,2020,9.5,서울-관악-2021-00597,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291512504.jpg,종료(입양),F,N,[Table],러브펫종합동물병원,02-837-8875,서울특별시 관악구 남부순환로 1429 (신림동) ,서울특별시 관악구,일자리벤처과,02-879-6691,,999,1,8309,0
411305202100636 ,http://www.animal.go.kr/files/shelter/2021/12/202112291612276_s.jpg,2021-12-29,망우로12길 49-5,[고양이] 아메리칸 쇼트헤어,"갈색, 회색, 검정",2020,2.3,서울-동대문-2021-00204,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291612276.jpg,종료(입양),F,N,[Table],동대문구청,02-2127-4268,서울특별시 동대문구 천호대로 145 (용두동) ,서울특별시 동대문구,남우창,02-2127-4268,,999,1,8309,0
445473202100667 ,http://www.animal.go.kr/files/shelter/2021/12/202201071101510_s.jpg,2021-12-28,진안읍 은천4길 74,[개] 믹스견,흰색,2013,10,전북-진안-2022-00002,20220110,20220120,http://www.animal.go.kr/files/shelter/2021/12/202201071101510.jpg,종료(입양),F,U,[Table],팜그린동물약품병원,010-2339-6386,전라북도 진안군 진안읍 진무로 887  ,전라북도 진안군,진안군,063-430-8175,,999,1,8309,0
445473202100666 ,http://www.animal.go.kr/files/shelter/2021/12/202201061801331_s.jpg,2021-12-28,진안읍 은천4길 74,[개] 믹스견,갈색,2014,20,전북-진안-2022-00001,20220110,20220120,http://www.animal.go.kr/files/shelter/2021/12/202201061801331.jpg,종료(입양),M,U,[Table],팜그린동물약품병원,010-2339-6386,전라북도 진안군 진안읍 진무로 887  ,전라북도 진안군,진안군,063-430-8175,,999,1,8309,0
447521202100546 ,http://www.animal.go.kr/files/shelter/2021/12/202112281312852_s.jpg,2021-12-28,성주읍 성산리 659,[개] 믹스견,흰색,2019,13,경북-성주-2022-00001,20220104,20220114,http://www.animal.go.kr/files/shelter/2021/12/202112281312852.jpg,종료(자연사),F,N,[Table],성주유기동물보호센터,010-2949-6699,경상북도 성주군 선남면 선노로 522 (선남면) ,경상북도 성주군,박귀,054-930-6684,,999,1,8309,0
446498202100610 ,http://www.animal.go.kr/files/shelter/2021/12/202201021501147_s.jpg,2021-12-28,황룡 뱃나드리로 96,[개] 믹스견,흰색,2020,8,전남-장성-2022-00004,20220102,20220112,http://www.animal.go.kr/files/shelter/2021/12/202201021501147.jpg,보호중,F,N,[Table],장성군동물보호센터,010-6271-8889,전라남도 장성군 삼서면 대중길 29-27  ,전라남도 장성군,동물보호담당자,061-390-8425,,999,1,8309,0
446498202100604 ,http://www.animal.go.kr/files/shelter/2021/12/202201021501124_s.jpg,2021-12-28,삼계삼동로 375,[개] 라브라도 리트리버,아이보리,2021,15,전남-장성-2022-00012,20220102,20220112,http://www.animal.go.kr/files/shelter/2021/12/202201021501124.jpg,종료(반환),M,U,[Table],장성군동물보호센터,010-6271-8889,전라남도 장성군 삼서면 대중길 29-27  ,전라남도 장성군,동물보호담당자,061-390-8425,,999,1,8309,0
